income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,dti_ratio,total_assets,asset_coverage,affordability_index
5700000,12900000,18,807,4100000,900000,18600000,5500000,0,2.263157894736842,29100000,2.255813953488372,7.953488372093024
8200000,32400000,18,831,22800000,12300000,17700000,7800000,0,3.951219512195122,60600000,1.8703703703703705,4.555555555555555
2100000,5100000,12,674,2200000,3200000,6400000,2400000,0,2.4285714285714284,14200000,2.784313725490196,4.9411764705882355
8000000,28100000,18,725,1900000,12800000,23000000,7500000,0,3.5125,45200000,1.6085409252669038,5.124555160142349
8000000,29300000,4,600,16500000,13200000,29400000,6500000,0,3.6625,65600000,2.2389078498293515,1.0921501706484642
9400000,27000000,10,536,4400000,1700000,33800000,4800000,1,2.872340425531915,44700000,1.6555555555555554,3.4814814814814814
8400000,20600000,10,477,1500000,1500000,25000000,11900000,1,2.4523809523809526,39900000,1.9368932038834952,4.077669902912621
1900000,5000000,6,560,1000000,1900000,6300000,1400000,0,2.6315789473684212,10600000,2.12,2.28
4200000,16400000,20,539,9500000,2100000,11400000,3100000,1,3.9047619047619047,26100000,1.5914634146341464,5.121951219512195
2600000,9100000,8,852,3700000,700000,10300000,3300000,0,3.5,18000000,1.978021978021978,2.2857142857142856
3700000,8500000,20,853,8300000,5700000,7500000,4900000,0,2.2972972972972974,26400000,3.1058823529411765,8.705882352941176
8800000,30900000,12,729,1700000,700000,25700000,11400000,0,3.5113636363636362,39500000,1.27831715210356,3.4174757281553396
2100000,4700000,2,546,6000000,3200000,5700000,1500000,1,2.238095238095238,16400000,3.4893617021276597,0.8936170212765957
900000,2400000,10,489,800000,0,2800000,500000,1,2.6666666666666665,4100000,1.7083333333333333,3.75
9800000,35400000,6,869,14400000,16400000,22800000,10300000,0,3.6122448979591835,63900000,1.805084745762712,1.6610169491525424
8000000,20000000,2,502,4100000,2200000,31600000,9900000,1,2.5,47800000,2.39,0.8
9800000,38800000,8,652,23200000,19000000,29700000,5400000,0,3.9591836734693877,77300000,1.9922680412371134,2.020618556701031
300000,1100000,8,789,400000,100000,800000,400000,0,3.6666666666666665,1700000,1.5454545454545454,2.1818181818181817
2700000,8100000,4,325,5000000,800000,9900000,3400000,0,3.0,19100000,2.3580246913580245,1.3333333333333333
7400000,19600000,2,716,4100000,8900000,29100000,4200000,0,2.6486486486486487,46300000,2.3622448979591835,0.7551020408163265
9200000,34300000,18,523,25600000,4000000,29100000,8800000,1,3.7282608695652173,67500000,1.967930029154519,4.82798833819242
9500000,22200000,20,352,24500000,0,30800000,7000000,1,2.336842105263158,62300000,2.8063063063063063,8.558558558558559
3800000,14400000,2,345,3300000,800000,13000000,4700000,0,3.789473684210526,21800000,1.5138888888888888,0.5277777777777778
8300000,19400000,18,649,2500000,16100000,24300000,11300000,0,2.3373493975903616,54200000,2.7938144329896906,7.701030927835052
2800000,7400000,18,666,100000,2300000,6300000,3400000,0,2.642857142857143,12100000,1.635135135135135,6.8108108108108105
8600000,20900000,10,813,11300000,11900000,26000000,4800000,0,2.4302325581395348,54000000,2.583732057416268,4.114832535885167
5400000,16800000,10,599,5300000,7400000,14500000,7600000,0,3.111111111111111,34800000,2.0714285714285716,3.2142857142857144
4200000,9400000,6,678,4700000,5500000,9900000,5700000,0,2.238095238095238,25800000,2.74468085106383,2.680851063829787
5200000,12200000,20,513,13400000,2000000,16800000,5400000,1,2.3461538461538463,37600000,3.081967213114754,8.524590163934427
9400000,27900000,4,870,1100000,200000,29500000,10400000,0,2.9680851063829787,41200000,1.4767025089605734,1.3476702508960574
8800000,20400000,8,483,3200000,11400000,28200000,11800000,1,2.3181818181818183,54600000,2.676470588235294,3.450980392156863
5900000,16700000,16,308,5800000,8800000,19100000,5300000,1,2.830508474576271,39000000,2.3353293413173652,5.652694610778443
1700000,4900000,16,591,4700000,1000000,4300000,1400000,0,2.8823529411764706,11400000,2.326530612244898,5.551020408163265
7000000,23000000,10,886,14000000,3700000,26700000,3600000,0,3.2857142857142856,48000000,2.0869565217391304,3.0434782608695654
1700000,4000000,6,829,0,1600000,5200000,1700000,0,2.3529411764705883,8500000,2.125,2.5500000000000003
1500000,4900000,12,651,1600000,2800000,4600000,800000,0,3.2666666666666666,9800000,2.0,3.673469387755102
2000000,4700000,18,733,3700000,3700000,7000000,2800000,0,2.35,17200000,3.6595744680851063,7.659574468085106
3900000,15500000,12,433,9500000,5400000,7900000,4600000,1,3.9743589743589745,27400000,1.767741935483871,3.019354838709677
900000,3600000,14,713,1300000,1000000,1800000,1200000,0,4.0,5300000,1.4722222222222223,3.5
6900000,22500000,18,403,800000,8400000,16900000,6300000,1,3.260869565217391,32400000,1.44,5.52
2800000,7800000,10,405,7800000,2500000,7100000,3400000,1,2.7857142857142856,20800000,2.6666666666666665,3.58974358974359
6800000,19900000,10,516,16000000,6000000,26000000,8500000,1,2.926470588235294,56500000,2.8391959798994977,3.4170854271356785
600000,1800000,8,417,1700000,700000,1800000,800000,1,3.0,5000000,2.7777777777777777,2.6666666666666665
4700000,14000000,6,468,11300000,1800000,10600000,4600000,1,2.978723404255319,28300000,2.0214285714285714,2.0142857142857142
3000000,11800000,10,672,8700000,3600000,9800000,4100000,0,3.933333333333333,26200000,2.2203389830508473,2.542372881355932
4000000,13900000,6,530,6000000,5600000,12500000,6000000,1,3.475,30100000,2.1654676258992804,1.7266187050359714
3100000,11300000,14,824,3700000,6000000,11000000,4400000,0,3.6451612903225805,25100000,2.2212389380530975,3.8407079646017697
7700000,25500000,12,549,18100000,10600000,20500000,7000000,1,3.311688311688312,56200000,2.203921568627451,3.623529411764706
4300000,9300000,10,450,2100000,6700000,10000000,4100000,1,2.1627906976744184,22900000,2.4623655913978495,4.623655913978495
5800000,19500000,20,431,13800000,5000000,15600000,3300000,1,3.3620689655172415,37700000,1.9333333333333333,5.948717948717949
3600000,10700000,16,312,2300000,1600000,13100000,5200000,1,2.9722222222222223,22200000,2.074766355140187,5.383177570093458
2900000,7600000,8,320,8000000,5600000,9600000,3100000,1,2.6206896551724137,26300000,3.460526315789474,3.0526315789473686
8800000,20200000,4,433,16000000,4200000,30500000,12400000,1,2.2954545454545454,63100000,3.123762376237624,1.7425742574257426
300000,1000000,10,431,400000,500000,900000,100000,1,3.3333333333333335,1900000,1.9,3.0
8600000,28900000,8,516,9900000,1800000,30200000,6800000,1,3.36046511627907,48700000,1.685121107266436,2.3806228373702423
3500000,12000000,14,476,1100000,6800000,12400000,2900000,1,3.4285714285714284,23200000,1.9333333333333333,4.083333333333333
800000,2600000,6,560,100000,200000,3000000,1000000,0,3.25,4300000,1.6538461538461537,1.8461538461538463
8000000,27100000,12,674,14400000,400000,25300000,6400000,0,3.3875,46500000,1.7158671586715868,3.542435424354243
9900000,38200000,6,573,17200000,10000000,20100000,5900000,0,3.8585858585858586,53200000,1.3926701570680629,1.5549738219895288
3300000,6600000,6,331,6300000,2000000,8900000,2700000,1,2.0,19900000,3.015151515151515,3.0
2000000,6700000,12,633,100000,800000,4800000,2000000,0,3.35,7700000,1.1492537313432836,3.5820895522388057
4900000,12900000,18,877,1800000,7000000,17900000,3300000,0,2.63265306122449,30000000,2.3255813953488373,6.837209302325582
9200000,23600000,12,656,1400000,11200000,36400000,4900000,0,2.5652173913043477,53900000,2.2838983050847457,4.677966101694915
7500000,18200000,6,782,7400000,12000000,19800000,4100000,0,2.4266666666666667,43300000,2.379120879120879,2.472527472527472
9000000,29300000,4,531,10400000,9500000,35500000,5800000,0,3.2555555555555555,61200000,2.0887372013651877,1.2286689419795223
1400000,4100000,8,455,3000000,1400000,2900000,2100000,1,2.9285714285714284,9400000,2.292682926829268,2.731707317073171
9600000,19900000,14,452,4200000,16200000,28500000,6600000,1,2.0729166666666665,55500000,2.7889447236180906,6.7537688442211055
8400000,33200000,14,474,19600000,15000000,25400000,11500000,1,3.9523809523809526,71500000,2.1536144578313254,3.5421686746987953
6400000,24400000,4,483,7800000,2400000,19100000,4500000,0,3.8125,33800000,1.3852459016393444,1.0491803278688525
5900000,16800000,8,481,6900000,11400000,19500000,3300000,1,2.847457627118644,41100000,2.4464285714285716,2.8095238095238093
2200000,5100000,20,859,3800000,1200000,6400000,3100000,0,2.3181818181818183,14500000,2.843137254901961,8.627450980392156
5600000,14100000,14,696,9000000,9200000,16500000,6800000,0,2.517857142857143,41500000,2.9432624113475176,5.560283687943262
9800000,28700000,6,778,16600000,7400000,29700000,11100000,0,2.9285714285714284,64800000,2.2578397212543555,2.048780487804878
4400000,14600000,4,499,1300000,6500000,16100000,5700000,0,3.3181818181818183,29600000,2.0273972602739727,1.2054794520547945
2400000,4900000,4,888,6400000,4300000,5100000,3400000,0,2.0416666666666665,19200000,3.9183673469387754,1.9591836734693877
4400000,10800000,12,674,9600000,2700000,17200000,5300000,0,2.4545454545454546,34800000,3.2222222222222223,4.888888888888889
3700000,13200000,4,802,9800000,2400000,12500000,4300000,0,3.5675675675675675,29000000,2.196969696969697,1.121212121212121
2300000,7800000,8,540,1500000,3400000,4700000,2800000,1,3.391304347826087,12400000,1.5897435897435896,2.358974358974359
5900000,19600000,8,726,17400000,6800000,20100000,8000000,0,3.3220338983050848,52300000,2.6683673469387754,2.4081632653061225
6400000,23500000,2,485,7300000,2700000,23600000,3900000,0,3.671875,37500000,1.5957446808510638,0.5446808510638298
4900000,17100000,6,612,1300000,7000000,19500000,5000000,0,3.489795918367347,32800000,1.9181286549707601,1.719298245614035
9500000,24200000,8,879,3100000,17200000,26400000,12700000,0,2.5473684210526315,59400000,2.4545454545454546,3.1404958677685952
5700000,16400000,12,708,3700000,800000,15000000,4400000,0,2.8771929824561404,23900000,1.4573170731707317,4.170731707317073
2700000,5700000,8,850,3500000,5000000,10500000,3900000,0,2.111111111111111,22900000,4.017543859649122,3.789473684210526
3900000,11300000,12,516,3100000,0,10400000,4600000,1,2.8974358974358974,18100000,1.6017699115044248,4.1415929203539825
7800000,28800000,12,465,4700000,7500000,28800000,7400000,1,3.6923076923076925,48400000,1.6805555555555556,3.25
1100000,3200000,20,716,1800000,1400000,3600000,1500000,0,2.909090909090909,8300000,2.59375,6.875
200000,600000,10,404,0,100000,400000,0,1,3.0,500000,0.8333333333333334,3.3333333333333335
4700000,10600000,20,512,8400000,4000000,12300000,7000000,1,2.25531914893617,31700000,2.990566037735849,8.867924528301886
8200000,20600000,10,441,16100000,11400000,29100000,6100000,1,2.5121951219512195,62700000,3.0436893203883497,3.9805825242718447
4600000,18400000,2,555,7700000,2400000,14200000,4200000,0,4.0,28500000,1.548913043478261,0.5
1800000,7000000,18,466,2600000,2100000,6000000,1900000,1,3.888888888888889,12600000,1.8,4.628571428571429
3200000,8600000,2,427,3900000,1800000,7100000,4700000,1,2.6875,17500000,2.0348837209302326,0.7441860465116279
5500000,20000000,14,593,15100000,2700000,19900000,4900000,0,3.6363636363636362,42600000,2.13,3.8499999999999996
7900000,18300000,10,731,4200000,3400000,22200000,8400000,0,2.3164556962025316,38200000,2.087431693989071,4.316939890710382
4000000,10100000,16,451,7000000,3900000,14300000,3900000,1,2.525,29100000,2.881188118811881,6.336633663366337
6800000,16900000,18,628,3600000,900000,15600000,4900000,0,2.485294117647059,25000000,1.4792899408284024,7.242603550295858
2700000,9400000,18,704,5300000,2300000,6400000,2400000,0,3.4814814814814814,16400000,1.7446808510638299,5.170212765957446
6800000,23500000,12,341,19300000,11800000,14300000,8500000,1,3.4558823529411766,53900000,2.293617021276596,3.472340425531915
8600000,21000000,8,465,11700000,14900000,19500000,9900000,1,2.441860465116279,56000000,2.6666666666666665,3.276190476190476
8000000,30100000,4,431,11900000,13800000,18800000,11500000,0,3.7625,56000000,1.8604651162790697,1.06312292358804
3700000,12600000,10,424,5400000,1100000,14200000,4400000,1,3.4054054054054053,25100000,1.992063492063492,2.9365079365079363
2600000,5100000,14,678,500000,1200000,6000000,3100000,0,1.9615384615384615,10800000,2.1176470588235294,7.137254901960785
4200000,16800000,6,381,9600000,3800000,14800000,5900000,1,4.0,34100000,2.0297619047619047,1.5
8000000,28000000,10,449,18500000,1500000,17400000,3900000,1,3.5,41300000,1.475,2.857142857142857
7100000,23500000,12,768,6400000,12100000,22400000,7300000,0,3.3098591549295775,48200000,2.051063829787234,3.6255319148936174
2000000,7000000,6,666,0,1200000,4300000,1400000,1,3.5,6900000,0.9857142857142858,1.7142857142857142
5800000,13300000,14,742,16100000,9300000,16300000,7000000,0,2.293103448275862,48700000,3.661654135338346,6.105263157894737
6700000,15800000,4,445,10500000,7600000,14100000,9100000,1,2.3582089552238807,41300000,2.6139240506329116,1.6962025316455696
7300000,28700000,14,634,5900000,3800000,21200000,10800000,0,3.9315068493150687,41700000,1.4529616724738676,3.5609756097560976
3300000,9700000,14,782,2500000,0,10400000,2200000,0,2.9393939393939394,15100000,1.556701030927835,4.762886597938144
3000000,7000000,10,781,7200000,600000,11700000,2700000,0,2.3333333333333335,22200000,3.1714285714285713,4.285714285714286
7900000,17200000,14,318,14200000,9500000,23200000,9000000,1,2.1772151898734178,55900000,3.25,6.430232558139535
7600000,24100000,18,721,21900000,11500000,22900000,7200000,0,3.1710526315789473,63500000,2.6348547717842323,5.676348547717842
3700000,9800000,4,563,9500000,5100000,11200000,3000000,0,2.6486486486486487,28800000,2.938775510204082,1.510204081632653
8400000,26300000,4,419,22900000,7900000,29200000,6200000,0,3.130952380952381,66200000,2.517110266159696,1.2775665399239544
8200000,20800000,14,372,3800000,100000,26100000,5200000,1,2.5365853658536586,35200000,1.6923076923076923,5.519230769230769
2900000,9500000,18,885,4300000,2300000,6500000,3500000,0,3.2758620689655173,16600000,1.7473684210526317,5.494736842105263
9900000,38400000,12,596,10000000,9300000,36500000,6800000,0,3.878787878787879,62600000,1.6302083333333333,3.09375
4400000,14100000,2,349,3300000,1300000,8800000,6200000,0,3.2045454545454546,19600000,1.3900709219858156,0.624113475177305
9000000,32200000,16,468,4500000,16400000,28600000,10900000,1,3.577777777777778,60400000,1.875776397515528,4.472049689440993
6800000,26900000,16,818,14700000,10400000,26300000,7300000,0,3.9558823529411766,58700000,2.1821561338289963,4.044609665427509
8700000,28000000,12,543,16900000,6000000,22900000,6700000,1,3.218390804597701,52500000,1.875,3.728571428571428
9400000,21900000,16,685,8100000,5600000,34500000,5000000,0,2.3297872340425534,53200000,2.4292237442922375,6.867579908675799
6000000,12500000,18,851,14600000,5000000,16800000,5000000,0,2.0833333333333335,41400000,3.312,8.639999999999999
9400000,29800000,10,377,24100000,18500000,30900000,11700000,1,3.1702127659574466,85200000,2.859060402684564,3.1543624161073827
1000000,4000000,10,620,2400000,1300000,3700000,1100000,0,4.0,8500000,2.125,2.5
900000,2300000,20,611,600000,1500000,1900000,500000,0,2.5555555555555554,4500000,1.9565217391304348,7.826086956521739
2100000,7700000,4,767,1200000,1700000,6900000,1300000,0,3.6666666666666665,11100000,1.4415584415584415,1.0909090909090908
1100000,3200000,20,592,3200000,700000,3500000,500000,0,2.909090909090909,7900000,2.46875,6.875
600000,2300000,4,319,1600000,800000,2300000,700000,0,3.8333333333333335,5400000,2.347826086956522,1.0434782608695652
9200000,25500000,10,900,9400000,10500000,27400000,12800000,0,2.7717391304347827,60100000,2.3568627450980393,3.607843137254902
3600000,12800000,18,814,8600000,4100000,10300000,4100000,0,3.5555555555555554,27100000,2.1171875,5.0625
1300000,5000000,10,755,2100000,2200000,4800000,1900000,0,3.8461538461538463,11000000,2.2,2.6
7700000,16800000,20,584,8600000,4800000,23400000,8000000,0,2.1818181818181817,44800000,2.6666666666666665,9.166666666666666
9500000,23500000,14,380,22900000,6700000,25100000,7300000,1,2.473684210526316,62000000,2.6382978723404253,5.659574468085106
5000000,17600000,20,465,6200000,5200000,16500000,5200000,1,3.52,33100000,1.8806818181818181,5.681818181818182
500000,1800000,2,531,1300000,500000,1900000,700000,0,3.6,4400000,2.4444444444444446,0.5555555555555556
8300000,32100000,16,814,18500000,2700000,28900000,7500000,0,3.8674698795180724,57600000,1.794392523364486,4.137071651090342
5300000,17900000,6,678,4700000,3900000,14400000,3600000,0,3.3773584905660377,26600000,1.4860335195530727,1.776536312849162
9300000,29000000,12,655,7900000,6800000,29900000,4900000,0,3.118279569892473,49500000,1.706896551724138,3.8482758620689657
2300000,7400000,2,682,6500000,2400000,7600000,2100000,0,3.217391304347826,18600000,2.5135135135135136,0.6216216216216216
400000,1300000,6,695,200000,500000,800000,100000,0,3.25,1600000,1.2307692307692308,1.8461538461538463
3200000,10800000,4,833,2600000,1000000,8700000,2600000,0,3.375,14900000,1.3796296296296295,1.1851851851851851
